45480  3  0 
47875  4  0 
56165  5  0 
64070  6  0 
66623  7  0 
65770  8  0 
67029  9  0 
69226  10  0 
65143  11  0 
63897  12  0 
62817  13  0 
61949  14  0 
60853  15  0 
61298  16  0 
65033  17  0 
65960  18  0 
61139  19  0 
57447  20  0 
54044  21  0 
49556  22  0 
46398  23  0 
44746  0  0 
43673  1  0 
44153  2  0 
45566  3  0 
48335  4  0 
55954  5  0 
62293  6  0 
65008  7  0 
65389  8  0 
64968  9  0 
NaN  10  0 
64190  11  0 
64935  12  0 
62366  13  0 
61605  14  0 
60811  15  0 
61605  16  0 
64445  17  0 
65865  18  0 
61445  19  0 
58313  20  0 
55022  21  0 
50508  22  0 
47182  23  0 
45420  0  0 
44533  1  0 
44956  2  0 
46160  3  0 
48918  4  0 
56316  5  0 
63528  6  0 
66168  7  0 
66130  8  0 
63396  9  0 
67199  10  0 
66677  11  0 
66425  12  0 
65740  13  0 
65256  14  0 
64175  15  0 
63896  16  0 
66178  17  0 
67339  18  0 
62693  19  0 
59405  20  0 
56515  21  0 
52880  22  0 
48829  23  0 
47305  0  0 
45864  1  0 
45650  2  0 
46781  3  0 
48560  4  0 
56090  5  0 
62967  6  0 
65795  7  0 
65918  8  0 
66567  9  0 
66216  10  0 
65352  11  0 
64269  12  0 
62923  13  0 
61829  14  0 
60874  15  0 
60881  16  0 
63065  17  0 
63426  18  0 
49601  19  0 
38180  20  0 
36682  21  0 
33952  22  0 
46499  23  0 
44591  0  0 
43329  1  0 
42546  2  0 
42819  3  0 
43075  4  0 
44425  5  0 
47187  6  0 
51702  7  0 
53703  8  0 
55050  9  0 
54573  10  0 
53422  11  0 
51633  12  0 
50262  13  0 
49955  14  0 
49540  15  0 
51509  16  0 
55853  17  0 
56831  18  0 
52365  19  0 
48921  20  0 
48947  21  0 
46294  22  0 
NaN  23  0 
45532  0  0 
44346  1  0 
43978  2  0 
44584  3  0 
45929  4  0 
49265  5  0 
57414  6  0 
63311  7  0 
66085  8  0 
67448  9  0 
68616  10  0 
70018  11  0 
69570  12  0 
68854  13  0 
68189  14  0 
67334  15  0 
66550  16  0 
70170  17  0 
70576  18  0 
68483  19  0 
63948  20  0 
60421  21  0 
58139  22  0 
54444  23  0 
50741  0  0 
49514  1  0 
48343  2  0 
47852  3  0 
48584  4  0 
51418  5  0 
58250  6  0 
64525  7  0 
66664  8  0 
66536  9  0 
66972  10  0 
67467  11  0 
67175  12  0 
66934  13  0 
65715  14  0 
64910  15  0 
63936  16  0 
67356  17  0 
68353  18  0 
66482  19  0 
62713  20  0 
59299  21  0 
56436  22  0 
52015  23  0 
48986  0  1 
47265  1  1 
46472  2  1 
46753  3  1 
47494  4  1 
50351  5  1 
57158  6  1 
61569  7  1 
62835  8  1 
63177  9  1 
64766  10  1 
66231  11  1 
64258  12  1 
63950  13  1 
63445  14  1 
62425  15  1 
62412  16  1 
66610  17  1 
67619  18  1 
65177  19  1 
60926  20  1 
57356  21  1 
54543  22  1 
50375  23  1 
47113  0  1 
45638  1  1 
44486  2  1 
44006  3  1 
43518  4  1 
44045  5  1 
44488  6  1 
45783  7  1 
46833  8  1 
48377  9  1 
50645  10  1 
53019  11  1 
53546  12  1 
51824  13  1 
50973  14  1 
49192  15  1 
49888  16  1 
53844  17  1 
55695  18  1 
53978  19  1 
52579  20  1 
51219  21  1 
50401  22  1 
47329  23  1 
42897  0  1 
38139  1  1 
40407  2  1 
40099  3  1 
39366  4  1 
41795  5  1 
50436  6  1 
55613  7  1 
57423  8  1 
60219  9  1 
61590  10  1 
61840  11  1 
61027  12  1 
60158  13  1 
59831  14  1 
59940  15  1 
59520  16  1 
63084  17  1 
63763  18  1 
62027  19  1 
57198  20  1 
54342  21  1 
52607  22  1 
49131  23  1 
45263  0  0 
44720  1  0 
44526  2  0 
43639  3  0 
43823  4  0 
44069  5  0 
45544  6  0 
47487  7  0 
49973  8  0 
52731  9  0 
54808  10  0 
55665  11  0 
55411  12  0 
53977  13  0 
52387  14  0 
51438  15  0 
51996  16  0 
57002  17  0 
58564  18  0 
56447  19  0 
52916  20  0 
50612  21  0 
49900  22  0 
46956  23  0 
43040  0  0 
41282  1  0 
39935  2  0 
39742  3  0 
40035  4  0 
39790  5  0 
39115  6  0 
39773  7  0 
42349  8  0 
45066  9  0 
47467  10  0 
49929  11  0 
50638  12  0 
49410  13  0 
48121  14  0 
48069  15  0 
48516  16  0 
52791  17  0 
55907  18  0 
54071  19  0 
51728  20  0 
50669  21  0 
49113  22  0 
46079  23  0 
43702  0  0 
41933  1  0 
41303  2  0 
42057  3  0 
44107  4  0 
48231  5  0 
57537  6  0 
64170  7  0 
65238  8  0 
65589  9  0 
67976  10  0 
69160  11  0 
69708  12  0 
69267  13  0 
67992  14  0 
67418  15  0 
67382  16  0 
69459  17  0 
70837  18  0 
68927  19  0 
64153  20  0 
60752  21  0 
57270  22  0 
52774  23  0 
49638  0  0 
48116  1  0 
47460  2  0 
47659  3  0 
48284  4  0 
50944  5  0 
58205  6  0 
64829  7  0 
66359  8  0 
65896  9  0 
65847  10  0 
66988  11  0 
67204  12  0 
67292  13  0 
66605  14  0 
64991  15  0 
66436  16  0 
70892  17  0 
71659  18  0 
68474  19  0 
63995  20  0 
60651  21  0 
58261  22  0 
54273  23  0 
51923  0  0 
50249  1  0 
49069  2  0 
49243  3  0 
49585  4  0 
52008  5  0 
58845  6  0 
64856  7  0 
67197  8  0 
67625  9  0 
69113  10  0 
70443  11  0 
70055  12  0 
69702  13  0 
68770  14  0 
67319  15  0 
67350  16  0 
69760  17  0 
69708  18  0 
67860  19  0 
64357  20  0 
60917  21  0 
58316  22  0 
54303  23  0 
51336  0  0 
49528  1  0 
48099  2  0 
48632  3  0 
49693  4  0 
52489  5  0 
59851  6  0 
65551  7  0 
67861  8  0 
68198  9  0 
68945  10  0 
69988  11  0 
69830  12  0 
69008  13  0 
67786  14  0 
67480  15  0 
67974  16  0 
70774  17  0 
70605  18  0 
69599  19  0 
65332  20  0 
62134  21  0 
58776  22  0 
54727  23  0 
50983  0  0 
48787  1  0 
47959  2  0 
48358  3  0 
49181  4  0 
51449  5  0 
58949  6  0 
65528  7  0 
67543  8  0 
67834  9  0 
67809  10  0 
68868  11  0 
67596  12  0 
66141  13  0 
64618  14  0 
63661  15  0 
64014  16  0 
67903  17  0 
67655  18  0 
65652  19  0 
60446  20  0 
57148  21  0 
55336  22  0 
52427  23  0 
49289  0  0 
47149  1  0 
45370  2  0 
44808  3  0 
45127  4  0 
45429  5  0 
46810  6  0 
49806  7  0 
53095  8  0 
55536  9  0 
57426  10  0 
57887  11  0 
57767  12  0 
55759  13  0 
54555  14  0 
54962  15  0 
56436  16  0 
60067  17  0 
59864  18  0 
57688  19  0 
53591  20  0 
51322  21  0 
50677  22  0 
47566  23  0 
43223  0  1 
40745  1  1 
39310  2  1 
38918  3  1 
38854  4  1 
39075  5  1 
39223  6  1 
40409  7  1 
44014  8  1 
47351  9  1 
49444  10  1 
50993  11  1 
51274  12  1 
49620  13  1 
47944  14  1 
47438  15  1 
49093  16  1 
54115  17  1 
55656  18  1 
54114  19  1 
51646  20  1 
50638  21  1 
50771  22  1 
48124  23  1 
44379  0  0 
42662  1  0 
42082  2  0 
42779  3  0 
44603  4  0 
47904  5  0 
56987  6  0 
63876  7  0 
66861  8  0 
67673  9  0 
67522  10  0 
67975  11  0 
67167  12  0 
68194  13  0 
65583  14  0 
65264  15  0 
66107  16  0 
69909  17  0 
69690  18  0 
67247  19  0 
62767  20  0 
59811  21  0 
56826  22  0 
52019  23  0 
48911  0  0 
47287  1  0 
46637  2  0 
47287  3  0 
48050  4  0 
51207  5  0 
58426  6  0 
64565  7  0 
67563  8  0 
66894  9  0 
68136  10  0 
69158  11  0 
68818  12  0 
68186  13  0 
66789  14  0 
66258  15  0 
66231  16  0 
70269  17  0 
71258  18  0 
69557  19  0 
64042  20  0 
60910  21  0 
57495  22  0 
52940  23  0 
49089  0  0 
47439  1  0 
46675  2  0 
46988  3  0 
47621  4  0 
51051  5  0 
58576  6  0 
64886  7  0 
67029  8  0 
66051  9  0 
66528  10  0 
66807  11  0 
65862  12  0 
65478  13  0 
64807  14  0 
64240  15  0 
65279  16  0 
69457  17  0 
70031  18  0 
67195  19  0 
62556  20  0 
60116  21  0 
56530  22  0 
51972  23  0 
48795  0  0 
47601  1  0 
47012  2  0 
47215  3  0 
47872  4  0 
50329  5  0 
58134  6  0 
64793  7  0 
67030  8  0 
66859  9  0 
67279  10  0 
67778  11  0 
67743  12  0 
NaN  13  0 
66901  14  0 
66401  15  0 
67295  16  0 
70897  17  0 
70221  18  0 
68026  19  0 
63567  20  0 
60545  21  0 
57651  22  0 
48784  23  0 
48557  0  0 
47042  1  0 
46448  2  0 
46767  3  0 
47689  4  0 
50462  5  0 
57397  6  0 
65022  7  0 
67799  8  0 
68837  9  0 
74220  10  0 
73073  11  0 
67836  12  0 
66721  13  0 
65071  14  0 
64752  15  0 
65106  16  0 
70289  17  0 
68855  18  0 
66027  19  0 
65330  20  0 
60226  21  0 
56953  22  0 
52558  23  0 
49068  0  0 
47130  1  0 
46072  2  0 
45620  3  0 
45430  4  0 
45179  5  0 
45673  6  0 
48378  7  0 
51611  8  0 
54611  9  0 
57005  10  0 
58857  11  0 
57396  12  0 
55835  13  0 
54551  14  0 
54289  15  0 
55971  16  0 
60558  17  0 
60964  18  0 
58175  19  0 
53857  20  0 
51402  21  0 
50533  22  0 
47911  23  0 
45281  0  1 
43177  1  1 
41526  2  1 
40831  3  1 
41081  4  1 
40679  5  1 
39903  6  1 
41106  7  1 
43906  8  1 
47045  9  1 
49281  10  1 
51756  11  1 
52164  12  1 
50610  13  1 
49381  14  1 
48900  15  1 
50380  16  1 
55439  17  1 
57721  18  1 
56893  19  1 
54118  20  1 
50861  21  1 
50565  22  1 
47447  23  1 
44258  0  0 
42702  1  0 
42509  2  0 
43253  3  0 
44990  4  0 
48182  5  0 
56375  6  0 
64383  7  0 
67017  8  0 
66240  9  0 
67134  10  0 
67463  11  0 
66922  12  0 
66872  13  0 
65878  14  0 
65851  15  0 
65747  16  0 
70135  17  0 
69838  18  0 
67801  19  0 
63383  20  0 
60379  21  0 
57315  22  0 
52544  23  0 
49780  0  0 
48031  1  0 
47022  2  0 
46908  3  0 
47543  4  0 
50215  5  0 
58065  6  0 
64631  7  0 
67677  8  0 
66881  9  0 
67441  10  0 
67864  11  0 
69040  12  0 
73327  13  0 
68299  14  0 
66886  15  0 
67977  16  0 
70824  17  0 
70958  18  0 
68616  19  0 
64162  20  0 
60864  21  0 
57413  22  0 
53046  23  0 
49755  0  1 
48236  1  1 
47544  2  1 
47480  3  1 
48450  4  1 
51521  5  1 
59235  6  1 
65629  7  1 
68551  8  1 
68303  9  1 
70584  10  1 
69817  11  1 
69425  12  1 
69376  13  1 
68349  14  1 
67507  15  1 
68417  16  1 
72298  17  1 
72041  18  1 
69634  19  1 
64968  20  1 
61343  21  1 
58311  22  1 
54586  23  1 
52003  0  0 
50581  1  0 
48896  2  0 
49195  3  0 
50226  4  0 
53191  5  0 
60407  6  0 
66508  7  0 
67703  8  0 
67040  9  0 
67474  10  0 
68084  11  0 
67591  12  0 
67903  13  0 
66700  14  0 
66001  15  0 
67135  16  0 
71392  17  0 
70781  18  0 
68335  19  0 
64532  20  0 
60918  21  0 
58049  22  0 
54092  23  0 
51002  0  0 
49375  1  0 
48410  2  0 
48966  3  0 
49493  4  0 
52263  5  0 
59361  6  0 
65427  7  0 
67210  8  0 
68018  9  0 
68707  10  0 
68938  11  0 
68570  12  0 
67263  13  0 
66052  14  0 
66088  15  0 
66975  16  0 
69322  17  0 
68037  18  0 
65730  19  0 
61841  20  0 
58712  21  0 
56649  22  0 
52671  23  0 
48778  0  0 
46094  1  0 
45093  2  0 
44711  3  0 
44869  4  0 
45101  5  0 
46009  6  0 
49125  7  0 
52181  8  0 
55830  9  0 
57776  10  0 
58312  11  0 
57105  12  0 
55277  13  0 
54412  14  0 
54092  15  0 
56346  16  0 
60187  17  0 
60135  18  0 
57576  19  0 
53078  20  0 
51223  21  0 
50256  22  0 
47373  23  0 
42649  0  1 
39615  1  1 
38385  2  1 
37652  3  1 
38201  4  1 
38321  5  1 
38778  6  1 
40234  7  1 
43250  8  1 
46788  9  1 
49216  10  1 
51906  11  1 
51215  12  1 
49216  13  1 
48389  14  1 
48315  15  1 
50545  16  1 
54468  17  1 
55731  18  1 
55304  19  1 
52846  20  1 
51491  21  1 
51525  22  1 
48064  23  1 
45999  0  0 
44050  1  0 
44214  2  0 
44290  3  0 
45524  4  0 
48635  5  0 
57855  6  0 
64782  7  0 
66538  8  0 
66728  9  0 
69033  10  0 
70065  11  0 
69927  12  0 
68931  13  0 
62114  14  0 
67309  15  0 
68405  16  0 
71053  17  0 
69956  18  0 
67692  19  0 
63319  20  0 
60644  21  0 
40716  22  0 
37416  23  0 
49295  0  0 
47635  1  0 
46990  2  0 
46971  3  0 
48573  4  0 
51932  5  0 
59472  6  0 
66016  7  0 
69411  8  0 
68719  9  0 
68846  10  0 
72160  11  0 
69941  12  0 
67593  13  0 
67401  14  0 
67436  15  0 
72153  16  0 
74827  17  0 
70414  18  0 
67227  19  0 
63634  20  0 
60277  21  0 
57016  22  0 
52278  23  0 
48427  0  0 
46609  1  0 
46009  2  0 
46794  3  0 
48116  4  0 
51132  5  0 
58941  6  0 
66101  7  0 
67682  8  0 
67498  9  0 
72742  10  0 
71840  11  0 
68015  12  0 
67786  13  0 
67351  14  0 
NaN  15  0 
67721  16  0 
70171  17  0 
69736  18  0 
66676  19  0 
53372  20  0 
40619  21  0 
38901  22  0 
36747  23  0 
49228  0  0 
47680  1  0 
46840  2  0 
47030  3  0 
48500  4  0 
51234  5  0 
59356  6  0 
66503  7  0 
69259  8  0 
69300  9  0 
69648  10  0 
NaN  11  0 
69958  12  0 
70007  13  0 
69652  14  0 
70049  15  0 
70761  16  0 
72600  17  0 
71208  18  0 
68513  19  0 
64635  20  0 
61290  21  0 
58123  22  0 
55274  23  0 
50876  0  0 
49193  1  0 
48135  2  0 
47704  3  0 
48212  4  0 
50638  5  0 
58776  6  0 
65510  7  0 
67492  8  0 
66571  9  0 
67596  10  0 
67877  11  0 
66097  12  0 
65029  13  0 
63878  14  0 
63577  15  0 
65425  16  0 
69241  17  0 
68221  18  0 
65581  19  0 
61609  20  0 
58807  21  0 
57178  22  0 
53710  23  0 
50311  0  1 
48032  1  1 
47018  2  1 
46446  3  1 
46438  4  1 
45963  5  1 
46376  6  1 
49533  7  1 
52457  8  1 
55273  9  1 
56844  10  1 
57271  11  1 
57118  12  1 
55647  13  1 
54539  14  1 
54280  15  1 
56318  16  1 
60300  17  1 
60257  18  1 
57378  19  1 
54160  20  1 
52108  21  1 
51737  22  1 
48893  23  1 
46062  0  1 
43871  1  1 
42869  2  1 
42327  3  1 
42069  4  1 
41314  5  1 
40632  6  1 
41951  7  1 
44135  8  1 
47041  9  1 
49240  10  1 
51126  11  1 
51461  12  1 
49951  13  1 
49168  14  1 
48545  15  1 
50504  16  1 
54787  17  1 
55837  18  1 
55053  19  1 
52302  20  1 
51141  21  1 
51689  22  1 
48981  23  1 
45728  0  0 
44272  1  0 
44297  2  0 
44657  3  0 
45497  4  0 
48781  5  0 
57585  6  0 
65695  7  0 
67382  8  0 
66814  9  0 
67820  10  0 
69085  11  0 
68580  12  0 
68540  13  0 
67912  14  0 
67972  15  0 
68992  16  0 
71756  17  0 
71119  18  0 
69264  19  0 
66168  20  0 
62892  21  0 
60197  22  0 
56448  23  0 
53446  0  1 
51770  1  1 
51254  2  1 
51298  3  1 
52313  4  1 
54710  5  1 
61614  6  1 
68080  7  1 
70133  8  1 
69644  9  1 
69670  10  1 
70708  11  1 
70417  12  1 
70433  13  1 
68978  14  1 
67264  15  1 
70312  16  1 
72940  17  1 
71659  18  1 
70640  19  1 
66444  20  1 
62711  21  1 
60323  22  1 
55911  23  1 
52701  0  0 
50563  1  0 
49330  2  0 
49490  3  0 
50446  4  0 
52635  5  0 
60634  6  0 
66425  7  0 
68130  8  0 
68274  9  0 
67843  10  0 
68139  11  0 
69271  12  0 
69029  13  0 
71261  14  0 
66890  15  0 
68227  16  0 
70824  17  0 
70462  18  0 
68563  19  0 
65787  20  0 
62758  21  0 
60206  22  0 
56158  23  0 
52587  0  1 
51378  1  1 
50023  2  1 
49682  3  1 
50550  4  1 
53735  5  1 
61404  6  1 
68637  7  1 
70310  8  1 
70350  9  1 
70197  10  1 
70644  11  1 
70646  12  1 
NaN  13  1 
69104  14  1 
68724  15  1 
69780  16  1 
73097  17  1 
72336  18  1 
69469  19  1 
66987  20  1 
64018  21  1 
61564  22  1 
57590  23  1 
54208  0  0 
52254  1  0 
51514  2  0 
51415  3  0 
51777  4  0 
54019  5  0 
60794  6  0 
67287  7  0 
69351  8  0 
69423  9  0 
69857  10  0 
70054  11  0 
69831  12  0 
68829  13  0 
67816  14  0 
66896  15  0 
69270  16  0 
71862  17  0 
70875  18  0 
67650  19  0 
63904  20  0 
61374  21  0 
59874  22  0 
55886  23  0 
51026  0  0 
48796  1  0 
47323  2  0 
46659  3  0 
46126  4  0 
46051  5  0 
47309  6  0 
50981  7  0 
53839  8  0 
56604  9  0 
57905  10  0 
58654  11  0 
58798  12  0 
57399  13  0 
56490  14  0 
56805  15  0 
58606  16  0 
63157  17  0 
63102  18  0 
61320  19  0 
57629  20  0 
55558  21  0 
54593  22  0 
51880  23  0 
49030  0  1 
46317  1  1 
44700  2  1 
43953  3  1 
43891  4  1 
43936  5  1 
44080  6  1 
46139  7  1 
48945  8  1 
52397  9  1 
54959  10  1 
56720  11  1 
57491  12  1 
55988  13  1 
55087  14  1 
54743  15  1 
56245  16  1 
58238  17  1 
58922  18  1 
58254  19  1 
56374  20  1 
54814  21  1 
54404  22  1 
50927  23  1 
50653  0  0 
48901  1  0 
47985  2  0 
47531  3  0 
48715  4  0 
51114  5  0 
59074  6  0 
65057  7  0 
68233  8  0 
68638  9  0 
69293  10  0 
71859  11  0 
71864  12  0 
71453  13  0 
70766  14  0 
70334  15  0 
71792  16  0 
73464  17  0 
72540  18  0 
69739  19  0 
66028  20  0 
63252  21  0 
61204  22  0 
57010  23  0 
54276  0  0 
52656  1  0 
51786  2  0 
51694  3  0 
52392  4  0 
55127  5  0 
62252  6  0 
68043  7  0 
69575  8  0 
69926  9  0 
70266  10  0 
70121  11  0 
69222  12  0 
68930  13  0 
68701  14  0 
68752  15  0 
69843  16  0 
73126  17  0 
72815  18  0 
71403  19  0 
67810  20  0 
65131  21  0 
62924  22  0 
58814  23  0 
55509  0  0 
53163  1  0 
52042  2  0 
51247  3  0 
51650  4  0 
53661  5  0 
60905  6  0 
67102  7  0 
69399  8  0 
69329  9  0 
70062  10  0 
69450  11  0 
68613  12  0 
68929  13  0 
68042  14  0 
67735  15  0 
70555  16  0 
72882  17  0 
72134  18  0 
70503  19  0 
66611  20  0 
64021  21  0 
62253  22  0 
59189  23  0 
56920  0  0 
54885  1  0 
53301  2  0 
52468  3  0 
53100  4  0 
55451  5  0 
62109  6  0 
67516  7  0 
69117  8  0 
69334  9  0 
69759  10  0 
70134  11  0 
69424  12  0 
69347  13  0 
68834  14  0 
68562  15  0 
69879  16  0 
73078  17  0 
72371  18  0 
70253  19  0 
67386  20  0 
